Instancia;Tarefas Finalizadas;Tarefas não finalizads;Trocas;Instancias de troca;Soluções Iniciais;Soluções Final;Soluções Final Real;Tempo;PTL
instance441_m=2_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-16,4;0,0;450,0;1,236;0,4
instance442_m=2_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-5,5;0,0;450,0;1,2358;0,8
instance443_m=2_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-11,4;0,0;450,0;1,2413;0,7
instance444_m=2_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-19,6;0,0;450,0;1,2329;1,3
instance445_m=2_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-8,3;0,0;450,0;1,2428;0,0
instance446_m=2_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-11,3;0,0;450,0;1,2441;0,1
instance447_m=2_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-5,4;0,0;450,0;1,2455;0,3
instance448_m=2_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-8,0;0,0;450,0;1,2492;0,5
instance449_m=2_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-7,9;0,0;450,0;1,2429;0,1
instance450_m=2_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-5,7;0,0;450,0;1,2464;0,0
instance451_m=2_n=15_l=20_c=15_s=0;15,0;0,0;10,0;9,1;-29,0;-10,0;349,0;1,1385;8,8
instance452_m=2_n=15_l=20_c=15_s=1;15,0;0,0;10,0;9,1;-28,3;-10,0;349,0;1,139;9,6
instance453_m=2_n=15_l=20_c=15_s=2;15,0;0,0;10,0;9,7;-27,9;-10,0;343,0;1,1467;8,5
instance454_m=2_n=15_l=20_c=15_s=0;15,0;0,0;11,0;8,5;-26,8;-11,0;354,0;1,153;3,1
instance455_m=2_n=15_l=20_c=15_s=1;15,0;0,0;11,0;8,6;-31,8;-11,0;353,0;1,142;10,9
instance456_m=2_n=15_l=20_c=15_s=2;15,0;0,0;11,0;8,4;-34,5;-11,0;355,0;1,1398;3,1
instance457_m=2_n=15_l=20_c=15_s=0;15,0;0,0;11,0;9,0;-18,5;-11,0;349,0;1,1371;5,4
instance458_m=2_n=15_l=20_c=15_s=1;15,0;0,0;11,0;8,9;-24,2;-11,0;350,0;1,1448;8,0
instance459_m=2_n=15_l=20_c=15_s=2;15,0;0,0;11,0;8,9;-29,6;-11,0;350,0;1,1373;6,7
instance460_m=2_n=15_l=20_c=15_s=0;15,0;0,0;11,0;9,0;-37,2;-11,0;349,0;1,1412;15,3
instance461_m=2_n=15_l=20_c=15_s=1;15,0;0,0;11,0;8,2;-36,6;-11,0;357,0;1,1458;7,0
instance462_m=2_n=15_l=20_c=15_s=2;15,0;0,0;11,0;8,6;-42,1;-11,0;353,0;1,1433;6,1
instance463_m=2_n=15_l=20_c=15_s=0;15,0;0,0;11,0;8,8;-24,0;-11,0;351,0;1,1396;1,7
instance464_m=2_n=15_l=20_c=15_s=1;15,0;0,0;11,0;8,9;-28,8;-11,0;350,0;1,14;2,2
instance465_m=2_n=15_l=20_c=15_s=2;15,0;0,0;11,0;8,3;-24,3;-11,0;356,0;1,1433;2,4
instance466_m=2_n=15_l=20_c=15_s=0;15,0;0,0;11,0;9,3;-27,0;-11,0;346,0;1,1378;3,7
instance467_m=2_n=15_l=20_c=15_s=1;15,0;0,0;11,0;9,1;-31,5;-11,0;348,0;1,1386;4,1
instance468_m=2_n=15_l=20_c=15_s=2;15,0;0,0;11,0;9,0;-29,2;-11,0;349,0;1,1382;4,3
instance469_m=2_n=15_l=20_c=15_s=0;15,0;0,0;11,0;9,1;-26,5;-11,0;348,0;1,1485;4,0
instance470_m=2_n=15_l=20_c=15_s=1;15,0;0,0;11,0;8,8;-31,3;-11,0;351,0;1,137;4,7
instance471_m=2_n=15_l=20_c=15_s=2;15,0;0,0;11,0;9,3;-26,8;-11,0;346,0;1,1416;4,2
instance472_m=2_n=15_l=20_c=15_s=0;15,0;0,0;11,0;9,1;-21,2;-11,0;348,0;1,1423;11,1
instance473_m=2_n=15_l=20_c=15_s=1;15,0;0,0;11,0;9,4;-21,1;-11,0;345,0;1,1408;24,8
instance474_m=2_n=15_l=20_c=15_s=2;15,0;0,0;11,0;9,5;-29,1;-11,0;344,0;1,1499;11,0
instance475_m=2_n=15_l=20_c=15_s=0;15,0;0,0;12,0;9,1;-27,5;-12,0;347,0;1,1376;3,0
instance476_m=2_n=15_l=20_c=15_s=1;15,0;0,0;12,0;9,1;-34,4;-12,0;347,0;1,146;4,2
instance477_m=2_n=15_l=20_c=15_s=2;15,0;0,0;12,0;9,1;-27,0;-12,0;347,0;1,1459;2,3
instance478_m=2_n=15_l=20_c=15_s=0;15,0;0,0;11,0;8,5;-30,0;-11,0;354,0;1,1465;9,9
instance479_m=2_n=15_l=20_c=15_s=1;15,0;0,0;11,0;8,6;-30,9;-11,0;353,0;1,1573;5,4
instance480_m=2_n=15_l=20_c=15_s=2;15,0;0,0;11,0;8,7;-28,7;-11,0;352,0;1,1404;3,4
instance481_m=3_n=15_l=15_c=5_s=0;15,0;0,0;11,0;9,1;-38,5;-11,0;348,0;1,3772;2,3
instance482_m=3_n=15_l=15_c=5_s=1;15,0;0,0;11,0;8,8;-38,9;-11,0;351,0;1,378;4,0
instance483_m=3_n=15_l=15_c=5_s=2;15,0;0,0;11,0;8,8;-43,9;-11,0;351,0;1,3765;5,5
instance484_m=3_n=15_l=15_c=5_s=0;15,0;0,0;16,0;9,6;-45,9;-16,0;338,0;1,3675;2,6
instance485_m=3_n=15_l=15_c=5_s=1;15,0;0,0;16,0;10,0;-45,5;-16,0;334,0;1,3667;2,0
instance486_m=3_n=15_l=15_c=5_s=2;15,0;0,0;16,0;9,7;-45,7;-16,0;337,0;1,3612;2,9
instance487_m=3_n=15_l=15_c=5_s=0;15,0;0,0;14,0;10,0;-46,0;-14,0;336,0;1,3798;7,4
instance488_m=3_n=15_l=15_c=5_s=1;15,0;0,0;14,0;9,6;-42,4;-14,0;340,0;1,3747;9,2
instance489_m=3_n=15_l=15_c=5_s=2;15,0;0,0;14,0;10,0;-45,0;-14,0;336,0;1,3786;6,3
instance490_m=3_n=15_l=15_c=5_s=0;15,0;0,0;13,0;10,5;-36,6;-13,0;332,0;1,3764;1,2
instance491_m=3_n=15_l=15_c=5_s=1;15,0;0,0;13,0;10,0;-36,8;-13,0;337,0;1,3757;1,9
instance492_m=3_n=15_l=15_c=5_s=2;15,0;0,0;13,0;10,0;-32,2;-13,0;337,0;1,3843;1,4
instance493_m=3_n=15_l=15_c=5_s=0;15,0;0,0;12,0;9,0;-43,4;-12,0;348,0;1,3691;4,6
instance494_m=3_n=15_l=15_c=5_s=1;15,0;0,0;12,0;9,2;-41,0;-12,0;346,0;1,3808;3,1
instance495_m=3_n=15_l=15_c=5_s=2;15,0;0,0;12,0;9,3;-38,3;-12,0;345,0;1,3769;3,7
instance496_m=3_n=15_l=15_c=5_s=0;15,0;0,0;12,0;8,7;-36,5;-12,0;351,0;1,3748;11,3
instance497_m=3_n=15_l=15_c=5_s=1;15,0;0,0;12,0;8,6;-44,7;-12,0;352,0;1,3774;1,7
instance498_m=3_n=15_l=15_c=5_s=2;15,0;0,0;12,0;8,3;-40,1;-12,0;355,0;1,3758;1,3
instance499_m=3_n=15_l=15_c=5_s=0;15,0;0,0;13,0;10,4;-42,7;-13,0;333,0;1,3756;1,6
instance500_m=3_n=15_l=15_c=5_s=1;15,0;0,0;13,0;10,6;-43,3;-13,0;331,0;1,3708;2,5
instance501_m=3_n=15_l=15_c=5_s=2;15,0;0,0;13,0;10,3;-43,3;-13,0;334,0;1,3755;2,1
instance502_m=3_n=15_l=15_c=5_s=0;15,0;0,0;14,0;9,5;-42,3;-14,0;341,0;1,3703;2,4
instance503_m=3_n=15_l=15_c=5_s=1;15,0;0,0;14,0;9,7;-44,8;-14,0;339,0;1,3664;5,5
instance504_m=3_n=15_l=15_c=5_s=2;15,0;0,0;14,0;10,0;-45,5;-14,0;336,0;1,3732;1,8
instance505_m=3_n=15_l=15_c=5_s=0;15,0;0,0;13,0;9,3;-42,8;-13,0;344,0;1,3738;7,5
instance506_m=3_n=15_l=15_c=5_s=1;15,0;0,0;13,0;9,2;-43,0;-13,0;345,0;1,3799;3,1
instance507_m=3_n=15_l=15_c=5_s=2;15,0;0,0;13,0;9,1;-40,7;-13,0;346,0;1,3711;2,9
instance508_m=3_n=15_l=15_c=5_s=0;15,0;0,0;12,0;9,0;-42,4;-12,0;348,0;1,3757;2,1
instance509_m=3_n=15_l=15_c=5_s=1;15,0;0,0;12,0;8,7;-45,3;-12,0;351,0;1,3761;2,6
instance510_m=3_n=15_l=15_c=5_s=2;15,0;0,0;12,0;8,7;-42,7;-12,0;351,0;1,3795;1,1
instance511_m=3_n=15_l=15_c=10_s=0;15,0;0,0;2,0;2,0;-32,1;-2,0;428,0;1,4296;1,1
instance512_m=3_n=15_l=15_c=10_s=1;15,0;0,0;2,0;2,0;-29,4;-2,0;428,0;1,4243;1,6
instance513_m=3_n=15_l=15_c=10_s=2;15,0;0,0;2,0;2,0;-29,7;-2,0;428,0;1,4303;1,3
instance514_m=3_n=15_l=15_c=10_s=0;15,0;0,0;1,0;1,0;-32,4;-1,0;439,0;1,4284;1,0
instance515_m=3_n=15_l=15_c=10_s=1;15,0;0,0;1,0;1,0;-32,1;-1,0;439,0;1,4291;4,6
instance516_m=3_n=15_l=15_c=10_s=2;15,0;0,0;1,0;1,0;-28,8;-1,0;439,0;1,4286;1,6
instance517_m=3_n=15_l=15_c=10_s=0;15,0;0,0;2,0;1,6;-26,8;-2,0;432,0;1,4303;0,0
instance518_m=3_n=15_l=15_c=10_s=1;15,0;0,0;2,0;1,6;-27,2;-2,0;432,0;1,4321;0,3
instance519_m=3_n=15_l=15_c=10_s=2;15,0;0,0;2,0;1,8;-32,3;-2,0;430,0;1,4252;0,1
instance520_m=3_n=15_l=15_c=10_s=0;15,0;0,0;2,0;1,5;-21,6;-2,0;433,0;1,425;3,4
instance521_m=3_n=15_l=15_c=10_s=1;15,0;0,0;2,0;1,5;-29,6;-2,0;433,0;1,422;3,5
instance522_m=3_n=15_l=15_c=10_s=2;15,0;0,0;2,0;1,8;-32,5;-2,0;430,0;1,437;1,1
instance523_m=3_n=15_l=15_c=10_s=0;15,0;0,0;2,0;1,5;-29,5;-2,0;433,0;1,4363;0,3
instance524_m=3_n=15_l=15_c=10_s=1;15,0;0,0;2,0;1,3;-18,7;-2,0;435,0;1,4314;0,5
instance525_m=3_n=15_l=15_c=10_s=2;15,0;0,0;2,0;1,4;-19,5;-2,0;434,0;1,4287;0,4
instance526_m=3_n=15_l=15_c=10_s=0;15,0;0,0;0,0;0,0;-27,0;0,0;450,0;1,4275;0,8
instance527_m=3_n=15_l=15_c=10_s=1;15,0;0,0;0,0;0,0;-24,0;0,0;450,0;1,4249;1,1
instance528_m=3_n=15_l=15_c=10_s=2;15,0;0,0;0,0;0,0;-26,1;0,0;450,0;1,4332;0,9
instance529_m=3_n=15_l=15_c=10_s=0;15,0;0,0;0,0;0,0;-26,6;0,0;450,0;1,422;4,4
instance530_m=3_n=15_l=15_c=10_s=1;15,0;0,0;0,0;0,0;-31,9;0,0;450,0;1,4211;2,1
instance531_m=3_n=15_l=15_c=10_s=2;15,0;0,0;0,0;0,0;-26,8;0,0;450,0;1,4298;3,0
instance532_m=3_n=15_l=15_c=10_s=0;15,0;0,0;1,0;1,0;-18,4;-1,0;439,0;1,4344;0,1
instance533_m=3_n=15_l=15_c=10_s=1;15,0;0,0;1,0;1,0;-26,6;-1,0;439,0;1,4232;0,0
instance534_m=3_n=15_l=15_c=10_s=2;15,0;0,0;1,0;1,0;-27,1;-1,0;439,0;1,4288;0,3
instance535_m=3_n=15_l=15_c=10_s=0;15,0;0,0;0,0;0,0;-26,6;0,0;450,0;1,4168;0,9
instance536_m=3_n=15_l=15_c=10_s=1;15,0;0,0;0,0;0,0;-20,4;0,0;450,0;1,4172;0,9
instance537_m=3_n=15_l=15_c=10_s=2;15,0;0,0;0,0;0,0;-23,3;0,0;450,0;1,4218;1,7
instance538_m=3_n=15_l=15_c=10_s=0;15,0;0,0;1,0;1,0;-22,4;-1,0;439,0;1,4296;0,8
instance539_m=3_n=15_l=15_c=10_s=1;15,0;0,0;1,0;1,0;-27,3;-1,0;439,0;1,4311;0,5
instance540_m=3_n=15_l=15_c=10_s=2;15,0;0,0;1,0;1,0;-24,2;-1,0;439,0;1,428;0,5
instance541_m=3_n=15_l=15_c=10_s=0;15,0;0,0;5,0;3,9;-24,3;-5,0;406,0;1,3508;4,3
instance542_m=3_n=15_l=15_c=10_s=1;15,0;0,0;5,0;4,4;-23,5;-5,0;401,0;1,3546;1,4
instance543_m=3_n=15_l=15_c=10_s=2;15,0;0,0;5,0;3,8;-34,8;-5,0;407,0;1,3574;0,6
instance544_m=3_n=15_l=15_c=10_s=0;15,0;0,0;6,0;4,7;-29,3;-6,0;397,0;1,3572;2,4
instance545_m=3_n=15_l=15_c=10_s=1;15,0;0,0;6,0;4,4;-32,5;-6,0;400,0;1,3566;2,5
instance546_m=3_n=15_l=15_c=10_s=2;15,0;0,0;6,0;4,9;-32,7;-6,0;395,0;1,3557;0,9
instance547_m=3_n=15_l=15_c=10_s=0;15,0;0,0;5,0;4,4;-26,9;-5,0;401,0;1,3588;1,1
instance548_m=3_n=15_l=15_c=10_s=1;15,0;0,0;5,0;4,5;-29,7;-5,0;400,0;1,3529;4,8
instance549_m=3_n=15_l=15_c=10_s=2;15,0;0,0;5,0;4,6;-29,6;-5,0;399,0;1,3583;0,8
instance550_m=3_n=15_l=15_c=10_s=0;15,0;0,0;6,0;4,3;-34,8;-6,0;401,0;1,3448;2,8
instance551_m=3_n=15_l=15_c=10_s=1;15,0;0,0;6,0;4,3;-33,9;-6,0;401,0;1,3474;3,0
instance552_m=3_n=15_l=15_c=10_s=2;15,0;0,0;6,0;4,5;-37,7;-6,0;399,0;1,3467;2,6
instance553_m=3_n=15_l=15_c=10_s=0;15,0;0,0;6,0;4,6;-32,7;-6,0;398,0;1,355;2,1
instance554_m=3_n=15_l=15_c=10_s=1;15,0;0,0;6,0;4,6;-34,9;-6,0;398,0;1,3516;2,5
instance555_m=3_n=15_l=15_c=10_s=2;15,0;0,0;6,0;4,7;-37,5;-6,0;397,0;1,3513;2,2
instance556_m=3_n=15_l=15_c=10_s=0;15,0;0,0;6,0;4,7;-35,2;-6,0;397,0;1,3591;1,0
instance557_m=3_n=15_l=15_c=10_s=1;15,0;0,0;6,0;4,3;-33,0;-6,0;401,0;1,3559;1,1
instance558_m=3_n=15_l=15_c=10_s=2;15,0;0,0;6,0;4,7;-35,1;-6,0;397,0;1,3591;1,0
instance559_m=3_n=15_l=15_c=10_s=0;15,0;0,0;6,0;4,6;-32,7;-6,0;398,0;1,3556;6,1
instance560_m=3_n=15_l=15_c=10_s=1;15,0;0,0;6,0;5,6;-29,9;-6,0;388,0;1,3551;5,7
instance561_m=3_n=15_l=15_c=10_s=2;15,0;0,0;6,0;5,3;-32,6;-6,0;391,0;1,3549;6,6
instance562_m=3_n=15_l=15_c=10_s=0;15,0;0,0;6,0;5,0;-27,2;-6,0;394,0;1,3535;2,4
instance563_m=3_n=15_l=15_c=10_s=1;15,0;0,0;6,0;5,1;-37,3;-6,0;393,0;1,3466;2,7
instance564_m=3_n=15_l=15_c=10_s=2;15,0;0,0;6,0;4,8;-37,1;-6,0;396,0;1,3492;3,3
instance565_m=3_n=15_l=15_c=10_s=0;15,0;0,0;6,0;4,5;-30,2;-6,0;399,0;1,3562;1,6
instance566_m=3_n=15_l=15_c=10_s=1;15,0;0,0;6,0;4,3;-35,2;-6,0;401,0;1,3526;2,4
instance567_m=3_n=15_l=15_c=10_s=2;15,0;0,0;6,0;4,4;-34,4;-6,0;400,0;1,3511;1,9
instance568_m=3_n=15_l=15_c=10_s=0;15,0;0,0;6,0;4,2;-31,7;-6,0;402,0;1,3531;3,4
instance569_m=3_n=15_l=15_c=10_s=1;15,0;0,0;6,0;4,5;-38,0;-6,0;399,0;1,3487;2,9
instance570_m=3_n=15_l=15_c=10_s=2;15,0;0,0;6,0;4,4;-35,7;-6,0;400,0;1,3559;3,5
instance571_m=3_n=15_l=15_c=10_s=0;15,0;0,0;13,0;8,7;-48,1;-13,0;350,0;1,3148;12,4
instance572_m=3_n=15_l=15_c=10_s=1;15,0;0,0;13,0;8,4;-48,1;-13,0;353,0;1,3121;15,4
instance573_m=3_n=15_l=15_c=10_s=2;15,0;0,0;13,0;8,6;-45,7;-13,0;351,0;1,3129;12,3
instance574_m=3_n=15_l=15_c=10_s=0;15,0;0,0;14,0;10,1;-45,3;-14,0;335,0;1,3152;6,8
instance575_m=3_n=15_l=15_c=10_s=1;15,0;0,0;14,0;10,0;-48,2;-14,0;336,0;1,3203;11,6
instance576_m=3_n=15_l=15_c=10_s=2;15,0;0,0;14,0;10,2;-46,6;-14,0;334,0;1,3173;13,9
instance577_m=3_n=15_l=15_c=10_s=0;15,0;0,0;14,0;9,3;-42,5;-14,0;343,0;1,3156;4,6
instance578_m=3_n=15_l=15_c=10_s=1;15,0;0,0;14,0;9,6;-41,1;-14,0;340,0;1,3197;2,6
instance579_m=3_n=15_l=15_c=10_s=2;15,0;0,0;14,0;9,2;-41,4;-14,0;344,0;1,3205;2,5
instance580_m=3_n=15_l=15_c=10_s=0;15,0;0,0;13,0;9,0;-42,9;-13,0;347,0;1,3208;7,9
instance581_m=3_n=15_l=15_c=10_s=1;15,0;0,0;13,0;9,0;-40,6;-13,0;347,0;1,3195;12,9
instance582_m=3_n=15_l=15_c=10_s=2;15,0;0,0;13,0;9,0;-43,2;-13,0;347,0;1,3178;11,8
instance583_m=3_n=15_l=15_c=10_s=0;15,0;0,0;13,0;9,0;-41,2;-13,0;347,0;1,3178;10,2
instance584_m=3_n=15_l=15_c=10_s=1;15,0;0,0;13,0;8,8;-45,4;-13,0;349,0;1,3195;8,0
instance585_m=3_n=15_l=15_c=10_s=2;15,0;0,0;13,0;8,7;-43,6;-13,0;350,0;1,3162;7,4
instance586_m=3_n=15_l=15_c=10_s=0;15,0;0,0;13,0;9,3;-35,9;-13,0;344,0;1,3218;1,3
instance587_m=3_n=15_l=15_c=10_s=1;15,0;0,0;13,0;8,8;-40,7;-13,0;349,0;1,3221;0,6
instance588_m=3_n=15_l=15_c=10_s=2;15,0;0,0;13,0;8,9;-37,2;-13,0;348,0;1,3214;1,8
instance589_m=3_n=15_l=15_c=10_s=0;15,0;0,0;14,0;8,8;-48,2;-14,0;348,0;1,3225;2,7
instance590_m=3_n=15_l=15_c=10_s=1;15,0;0,0;14,0;8,6;-48,5;-14,0;350,0;1,3127;4,7
instance591_m=3_n=15_l=15_c=10_s=2;15,0;0,0;14,0;8,8;-48,3;-14,0;348,0;1,32;4,1
instance592_m=3_n=15_l=15_c=10_s=0;15,0;0,0;12,0;8,5;-45,8;-12,0;353,0;1,3209;4,6
instance593_m=3_n=15_l=15_c=10_s=1;15,0;0,0;12,0;8,4;-38,8;-12,0;354,0;1,3221;6,2
instance594_m=3_n=15_l=15_c=10_s=2;15,0;0,0;12,0;8,3;-38,3;-12,0;355,0;1,3202;2,8
instance595_m=3_n=15_l=15_c=10_s=0;15,0;0,0;14,0;8,2;-46,5;-14,0;354,0;1,3188;5,5
instance596_m=3_n=15_l=15_c=10_s=1;15,0;0,0;14,0;9,3;-41,5;-14,0;343,0;1,3197;13,8
instance597_m=3_n=15_l=15_c=10_s=2;15,0;0,0;14,0;9,4;-45,2;-14,0;342,0;1,3151;10,2
instance598_m=3_n=15_l=15_c=10_s=0;15,0;0,0;13,0;9,0;-46,1;-13,0;347,0;1,3202;9,3
instance599_m=3_n=15_l=15_c=10_s=1;15,0;0,0;13,0;9,0;-45,3;-13,0;347,0;1,3247;10,5
instance600_m=3_n=15_l=15_c=10_s=2;15,0;0,0;13,0;9,0;-45,7;-13,0;347,0;1,3181;10,8
instance601_m=3_n=15_l=20_c=8_s=0;15,0;0,0;16,0;9,2;-45,2;-16,0;342,0;1,4297;12,3
instance602_m=3_n=15_l=20_c=8_s=1;15,0;0,0;16,0;9,5;-45,4;-16,0;339,0;1,4258;10,4
instance603_m=3_n=15_l=20_c=8_s=2;15,0;0,0;16,0;8,8;-46,0;-16,0;346,0;1,4292;11,1
instance604_m=3_n=15_l=20_c=8_s=0;15,0;0,0;14,0;8,9;-45,4;-14,0;347,0;1,4337;3,3
instance605_m=3_n=15_l=20_c=8_s=1;15,0;0,0;14,0;9,0;-43,8;-14,0;346,0;1,4352;1,3
instance606_m=3_n=15_l=20_c=8_s=2;15,0;0,0;14,0;8,7;-46,1;-14,0;349,0;1,4335;1,9
instance607_m=3_n=15_l=20_c=8_s=0;15,0;0,0;15,0;8,2;-45,3;-15,0;353,0;1,436;2,7
instance608_m=3_n=15_l=20_c=8_s=1;15,0;0,0;15,0;8,3;-43,8;-15,0;352,0;1,4394;1,7
instance609_m=3_n=15_l=20_c=8_s=2;15,0;0,0;15,0;8,8;-45,6;-15,0;347,0;1,442;2,6
instance610_m=3_n=15_l=20_c=8_s=0;15,0;0,0;15,0;8,4;-40,2;-15,0;351,0;1,4288;0,8
instance611_m=3_n=15_l=20_c=8_s=1;15,0;0,0;15,0;8,9;-39,6;-15,0;346,0;1,4397;0,7
instance612_m=3_n=15_l=20_c=8_s=2;15,0;0,0;15,0;8,6;-35,7;-15,0;349,0;1,4312;0,3
instance613_m=3_n=15_l=20_c=8_s=0;15,0;0,0;14,0;8,6;-43,6;-14,0;350,0;1,4353;1,7
instance614_m=3_n=15_l=20_c=8_s=1;15,0;0,0;14,0;8,2;-45,6;-14,0;354,0;1,4394;0,7
instance615_m=3_n=15_l=20_c=8_s=2;15,0;0,0;14,0;8,7;-44,9;-14,0;349,0;1,4411;1,2
instance616_m=3_n=15_l=20_c=8_s=0;15,0;0,0;14,0;8,6;-45,2;-14,0;350,0;1,4404;4,4
instance617_m=3_n=15_l=20_c=8_s=1;15,0;0,0;14,0;9,6;-42,8;-14,0;340,0;1,4412;2,1
instance618_m=3_n=15_l=20_c=8_s=2;15,0;0,0;14,0;8,7;-44,7;-14,0;349,0;1,4397;1,8
instance619_m=3_n=15_l=20_c=8_s=0;15,0;0,0;15,0;8,9;-45,5;-15,0;346,0;1,4345;0,6
instance620_m=3_n=15_l=20_c=8_s=1;15,0;0,0;15,0;8,8;-40,6;-15,0;347,0;1,4322;2,1
instance621_m=3_n=15_l=20_c=8_s=2;15,0;0,0;15,0;8,7;-42,6;-15,0;348,0;1,4288;0,6
instance622_m=3_n=15_l=20_c=8_s=0;15,0;0,0;14,0;9,3;-38,5;-14,0;343,0;1,4473;0,6
instance623_m=3_n=15_l=20_c=8_s=1;15,0;0,0;14,0;8,2;-34,7;-14,0;354,0;1,4402;0,3
instance624_m=3_n=15_l=20_c=8_s=2;15,0;0,0;14,0;8,8;-30,9;-14,0;348,0;1,4591;0,0
instance625_m=3_n=15_l=20_c=8_s=0;15,0;0,0;14,0;9,1;-42,4;-14,0;345,0;1,436;1,4
instance626_m=3_n=15_l=20_c=8_s=1;15,0;0,0;14,0;9,0;-42,2;-14,0;346,0;1,443;0,6
instance627_m=3_n=15_l=20_c=8_s=2;15,0;0,0;14,0;8,5;-42,8;-14,0;351,0;1,4333;1,0
instance628_m=3_n=15_l=20_c=8_s=0;15,0;0,0;14,0;8,7;-40,6;-14,0;349,0;1,4328;1,0
instance629_m=3_n=15_l=20_c=8_s=1;15,0;0,0;14,0;8,5;-38,5;-14,0;351,0;1,4386;0,2
instance630_m=3_n=15_l=20_c=8_s=2;15,0;0,0;14,0;9,1;-40,3;-14,0;345,0;1,4288;1,2
instance631_m=3_n=15_l=20_c=12_s=0;15,0;0,0;4,0;3,7;-33,7;-4,0;409,0;1,4777;4,1
instance632_m=3_n=15_l=20_c=12_s=1;15,0;0,0;4,0;3,9;-31,8;-4,0;407,0;1,4937;6,9
instance633_m=3_n=15_l=20_c=12_s=2;15,0;0,0;4,0;3,5;-31,1;-4,0;411,0;1,4809;4,0
instance634_m=3_n=15_l=20_c=12_s=0;15,0;0,0;3,0;2,7;-33,0;-3,0;420,0;1,4777;1,9
instance635_m=3_n=15_l=20_c=12_s=1;15,0;0,0;3,0;2,4;-27,8;-3,0;423,0;1,4732;2,2
instance636_m=3_n=15_l=20_c=12_s=2;15,0;0,0;3,0;2,5;-30,5;-3,0;422,0;1,4741;2,2
instance637_m=3_n=15_l=20_c=12_s=0;15,0;0,0;3,0;2,3;-23,7;-3,0;424,0;1,4777;2,1
instance638_m=3_n=15_l=20_c=12_s=1;15,0;0,0;3,0;1,6;-26,2;-3,0;431,0;1,4801;0,8
instance639_m=3_n=15_l=20_c=12_s=2;15,0;0,0;3,0;2,2;-25,9;-3,0;425,0;1,4778;4,0
instance640_m=3_n=15_l=20_c=12_s=0;15,0;0,0;3,0;2,7;-20,6;-3,0;420,0;1,4808;0,6
instance641_m=3_n=15_l=20_c=12_s=1;15,0;0,0;3,0;2,7;-23,2;-3,0;420,0;1,4761;0,8
instance642_m=3_n=15_l=20_c=12_s=2;15,0;0,0;3,0;2,3;-33,8;-3,0;424,0;1,4746;0,5
instance643_m=3_n=15_l=20_c=12_s=0;15,0;0,0;5,0;3,4;-31,1;-5,0;411,0;1,4758;2,4
instance644_m=3_n=15_l=20_c=12_s=1;15,0;0,0;5,0;3,3;-34,0;-5,0;412,0;1,4814;1,1
instance645_m=3_n=15_l=20_c=12_s=2;15,0;0,0;5,0;3,4;-34,1;-5,0;411,0;1,4722;1,9
instance646_m=3_n=15_l=20_c=12_s=0;15,0;0,0;2,0;2,0;-24,8;-2,0;428,0;1,4856;1,2
instance647_m=3_n=15_l=20_c=12_s=1;15,0;0,0;2,0;2,0;-31,0;-2,0;428,0;1,4765;0,5
instance648_m=3_n=15_l=20_c=12_s=2;15,0;0,0;2,0;2,0;-21,2;-2,0;428,0;1,4785;0,5
instance649_m=3_n=15_l=20_c=12_s=0;15,0;0,0;4,0;2,7;-26,4;-4,0;419,0;1,4769;0,6
instance650_m=3_n=15_l=20_c=12_s=1;15,0;0,0;4,0;2,9;-28,9;-4,0;417,0;1,4749;0,3
instance651_m=3_n=15_l=20_c=12_s=2;15,0;0,0;4,0;2,9;-26,3;-4,0;417,0;1,4812;0,2
instance652_m=3_n=15_l=20_c=12_s=0;15,0;0,0;3,0;1,9;-28,4;-3,0;428,0;1,4849;1,0
instance653_m=3_n=15_l=20_c=12_s=1;15,0;0,0;3,0;2,1;-30,7;-3,0;426,0;1,4764;1,8
instance654_m=3_n=15_l=20_c=12_s=2;15,0;0,0;3,0;1,8;-33,4;-3,0;429,0;1,4758;1,6
instance655_m=3_n=15_l=20_c=12_s=0;15,0;0,0;2,0;2,0;-28,6;-2,0;428,0;1,4796;2,1
instance656_m=3_n=15_l=20_c=12_s=1;15,0;0,0;2,0;2,0;-21,7;-2,0;428,0;1,4781;4,2
instance657_m=3_n=15_l=20_c=12_s=2;15,0;0,0;2,0;2,0;-31,1;-2,0;428,0;1,4752;2,0
instance658_m=3_n=15_l=20_c=12_s=0;15,0;0,0;4,0;2,7;-33,4;-4,0;419,0;1,476;4,6
instance659_m=3_n=15_l=20_c=12_s=1;15,0;0,0;4,0;3,3;-31,0;-4,0;413,0;1,4744;4,5
instance660_m=3_n=15_l=20_c=12_s=2;15,0;0,0;4,0;2,5;-33,2;-4,0;421,0;1,4766;4,2
instance661_m=3_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-24,3;0,0;450,0;1,4789;0,0
