Instancia;Tarefas Finalizadas;Tarefas não finalizads;Trocas;Instancias de troca;Soluções Iniciais;Soluções Final;Soluções Final Real;Tempo;PTL
instanceLarge445_m=4_n=100_l=40_c=20_s=0;100.0;0.0;357.0;90.0;0;-3357,0;1743,0;0,001;0
instanceLarge446_m=4_n=100_l=40_c=20_s=1;98.0;2.0;350.0;88.0;0;-3290,0;1650,0;0,001;0
instanceLarge447_m=4_n=100_l=40_c=20_s=2;98.0;2.0;350.0;88.0;0;-3290,0;1650,0;0,0;0
instanceLarge448_m=4_n=100_l=40_c=20_s=0;100.0;0.0;342.0;92.0;0;-3342,0;1738,0;0,0;0
instanceLarge449_m=4_n=100_l=40_c=20_s=1;98.0;2.0;336.0;90.0;0;-3276,0;1644,0;0,0;0
instanceLarge450_m=4_n=100_l=40_c=20_s=2;98.0;2.0;336.0;90.0;0;-3276,0;1644,0;0,0;0
instanceLarge451_m=4_n=100_l=40_c=30_s=0;100.0;0.0;451.0;96.0;0;-3451,0;1589,0;0,001;0
instanceLarge452_m=4_n=100_l=40_c=30_s=1;98.0;2.0;438.0;94.0;0;-3378,0;1502,0;0,001;0
instanceLarge453_m=4_n=100_l=40_c=30_s=2;99.0;1.0;444.0;95.0;0;-3414,0;1546,0;0,002;0
instanceLarge454_m=4_n=100_l=40_c=30_s=0;100.0;0.0;455.0;96.0;0;-3455,0;1585,0;0,001;0
instanceLarge455_m=4_n=100_l=40_c=30_s=1;99.0;1.0;449.0;95.0;0;-3419,0;1541,0;0,001;0
instanceLarge456_m=4_n=100_l=40_c=30_s=2;99.0;1.0;449.0;95.0;0;-3419,0;1541,0;0,001;0
instanceLarge457_m=4_n=100_l=40_c=30_s=0;98.0;2.0;467.0;93.0;0;-3407,0;1483,0;0,001;0
instanceLarge458_m=4_n=100_l=40_c=30_s=1;96.0;4.0;461.0;91.0;0;-3341,0;1389,0;0,001;0
instanceLarge459_m=4_n=100_l=40_c=30_s=2;98.0;2.0;467.0;93.0;0;-3407,0;1483,0;0,001;0
instanceLarge460_m=4_n=100_l=40_c=30_s=0;100.0;0.0;486.0;96.0;0;-3486,0;1554,0;0,0;0
instanceLarge461_m=4_n=100_l=40_c=30_s=1;98.0;2.0;475.0;94.0;0;-3415,0;1465,0;0,002;0
instanceLarge462_m=4_n=100_l=40_c=30_s=2;98.0;2.0;475.0;94.0;0;-3415,0;1465,0;0,001;0
instanceLarge463_m=4_n=100_l=40_c=30_s=0;98.0;2.0;462.0;94.0;0;-3402,0;1478,0;0,001;0
instanceLarge464_m=4_n=100_l=40_c=30_s=1;100.0;0.0;473.0;96.0;0;-3473,0;1567,0;0,003;0
instanceLarge465_m=4_n=100_l=40_c=30_s=2;99.0;1.0;470.0;95.0;0;-3440,0;1520,0;0,0;0
instanceLarge466_m=4_n=100_l=40_c=30_s=0;98.0;2.0;456.0;93.0;0;-3396,0;1494,0;0,001;0
instanceLarge467_m=4_n=100_l=40_c=30_s=1;98.0;2.0;456.0;93.0;0;-3396,0;1494,0;0,001;0
instanceLarge468_m=4_n=100_l=40_c=30_s=2;98.0;2.0;456.0;93.0;0;-3396,0;1494,0;0,002;0
instanceLarge469_m=4_n=100_l=40_c=30_s=0;100.0;0.0;470.0;95.0;0;-3470,0;1580,0;0,001;0
instanceLarge470_m=4_n=100_l=40_c=30_s=1;97.0;3.0;454.0;92.0;0;-3364,0;1446,0;0,001;0
instanceLarge471_m=4_n=100_l=40_c=30_s=2;99.0;1.0;463.0;94.0;0;-3433,0;1537,0;0,001;0
instanceLarge472_m=4_n=100_l=40_c=30_s=0;99.0;1.0;481.0;95.0;0;-3451,0;1509,0;0,001;0
instanceLarge473_m=4_n=100_l=40_c=30_s=1;97.0;3.0;466.0;93.0;0;-3376,0;1424,0;0,001;0
instanceLarge474_m=4_n=100_l=40_c=30_s=2;99.0;1.0;481.0;95.0;0;-3451,0;1509,0;0,001;0
instanceLarge475_m=4_n=100_l=40_c=30_s=0;100.0;0.0;464.0;94.0;0;-3464,0;1596,0;0,001;0
instanceLarge476_m=4_n=100_l=40_c=30_s=1;98.0;2.0;455.0;92.0;0;-3395,0;1505,0;0,001;0
instanceLarge477_m=4_n=100_l=40_c=30_s=2;99.0;1.0;460.0;93.0;0;-3430,0;1550,0;0,001;0
instanceLarge478_m=4_n=100_l=40_c=30_s=0;100.0;0.0;475.0;95.0;0;-3475,0;1575,0;0,001;0
instanceLarge479_m=4_n=100_l=40_c=30_s=1;97.0;3.0;457.0;92.0;0;-3367,0;1443,0;0,001;0
instanceLarge480_m=4_n=100_l=40_c=30_s=2;98.0;2.0;460.0;93.0;0;-3400,0;1490,0;0,001;0
instanceLarge481_m=5_n=100_l=30_c=10_s=0;97.0;3.0;279.0;90.0;0;-3189,0;1641,0;0,0;0
instanceLarge482_m=5_n=100_l=30_c=10_s=1;98.0;2.0;280.0;91.0;0;-3220,0;1690,0;0,0;0
instanceLarge483_m=5_n=100_l=30_c=10_s=2;98.0;2.0;280.0;91.0;0;-3220,0;1690,0;0,001;0
instanceLarge484_m=5_n=100_l=30_c=10_s=0;98.0;2.0;269.0;88.0;0;-3209,0;1731,0;0,0;0
instanceLarge485_m=5_n=100_l=30_c=10_s=1;98.0;2.0;269.0;88.0;0;-3209,0;1731,0;0,0;0
instanceLarge486_m=5_n=100_l=30_c=10_s=2;99.0;1.0;272.0;89.0;0;-3242,0;1778,0;0,0;0
instanceLarge487_m=5_n=100_l=30_c=10_s=0;95.0;5.0;253.0;84.0;0;-3103,0;1607,0;0,002;0
instanceLarge488_m=5_n=100_l=30_c=10_s=1;97.0;3.0;262.0;86.0;0;-3172,0;1698,0;0,0;0
instanceLarge489_m=5_n=100_l=30_c=10_s=2;99.0;1.0;269.0;88.0;0;-3239,0;1791,0;0,0;0
instanceLarge490_m=5_n=100_l=30_c=10_s=0;100.0;0.0;280.0;89.0;0;-3280,0;1830,0;0,0;0
instanceLarge491_m=5_n=100_l=30_c=10_s=1;98.0;2.0;273.0;87.0;0;-3213,0;1737,0;0,0;0
instanceLarge492_m=5_n=100_l=30_c=10_s=2;98.0;2.0;273.0;87.0;0;-3213,0;1737,0;0,0;0
instanceLarge493_m=5_n=100_l=30_c=10_s=0;100.0;0.0;266.0;93.0;0;-3266,0;1804,0;0,0;0
instanceLarge494_m=5_n=100_l=30_c=10_s=1;100.0;0.0;266.0;93.0;0;-3266,0;1804,0;0,0;0
instanceLarge495_m=5_n=100_l=30_c=10_s=2;98.0;2.0;260.0;91.0;0;-3200,0;1710,0;0,0;0
instanceLarge496_m=5_n=100_l=30_c=10_s=0;97.0;3.0;279.0;89.0;0;-3189,0;1651,0;0,0;0
instanceLarge497_m=5_n=100_l=30_c=10_s=1;99.0;1.0;285.0;91.0;0;-3255,0;1745,0;0,0;0
instanceLarge498_m=5_n=100_l=30_c=10_s=2;98.0;2.0;281.0;90.0;0;-3221,0;1699,0;0,0;0
instanceLarge499_m=5_n=100_l=30_c=10_s=0;98.0;2.0;271.0;87.0;0;-3211,0;1739,0;0,0;0
instanceLarge500_m=5_n=100_l=30_c=10_s=1;96.0;4.0;265.0;85.0;0;-3145,0;1645,0;0,0;0
instanceLarge501_m=5_n=100_l=30_c=10_s=2;98.0;2.0;271.0;87.0;0;-3211,0;1739,0;0,002;0
instanceLarge502_m=5_n=100_l=30_c=10_s=0;98.0;2.0;280.0;84.0;0;-3220,0;1760,0;0,0;0
instanceLarge503_m=5_n=100_l=30_c=10_s=1;100.0;0.0;285.0;86.0;0;-3285,0;1855,0;0,0;0
instanceLarge504_m=5_n=100_l=30_c=10_s=2;98.0;2.0;280.0;84.0;0;-3220,0;1760,0;0,0;0
instanceLarge505_m=5_n=100_l=30_c=10_s=0;99.0;1.0;270.0;91.0;0;-3240,0;1760,0;0,0;0
instanceLarge506_m=5_n=100_l=30_c=10_s=1;100.0;0.0;271.0;92.0;0;-3271,0;1809,0;0,0;0
instanceLarge507_m=5_n=100_l=30_c=10_s=2;98.0;2.0;269.0;90.0;0;-3209,0;1711,0;0,0;0
instanceLarge508_m=5_n=100_l=30_c=10_s=0;99.0;1.0;270.0;90.0;0;-3240,0;1770,0;0,0;0
instanceLarge509_m=5_n=100_l=30_c=10_s=1;99.0;1.0;270.0;90.0;0;-3240,0;1770,0;0,0;0
instanceLarge510_m=5_n=100_l=30_c=10_s=2;98.0;2.0;266.0;89.0;0;-3206,0;1724,0;0,0;0
instanceLarge511_m=5_n=100_l=30_c=20_s=0;98.0;2.0;368.0;89.0;0;-3308,0;1622,0;0,002;0
instanceLarge512_m=5_n=100_l=30_c=20_s=1;98.0;2.0;368.0;89.0;0;-3308,0;1622,0;0,0;0
instanceLarge513_m=5_n=100_l=30_c=20_s=2;98.0;2.0;368.0;89.0;0;-3308,0;1622,0;0,0;0
instanceLarge514_m=5_n=100_l=30_c=20_s=0;99.0;1.0;354.0;90.0;0;-3324,0;1686,0;0,004;0
instanceLarge515_m=5_n=100_l=30_c=20_s=1;98.0;2.0;347.0;89.0;0;-3287,0;1643,0;0,001;0
instanceLarge516_m=5_n=100_l=30_c=20_s=2;97.0;3.0;340.0;88.0;0;-3250,0;1600,0;0,004;0
instanceLarge517_m=5_n=100_l=30_c=20_s=0;98.0;2.0;360.0;89.0;0;-3300,0;1630,0;0,0;0
instanceLarge518_m=5_n=100_l=30_c=20_s=1;99.0;1.0;364.0;90.0;0;-3334,0;1676,0;0,0;0
instanceLarge519_m=5_n=100_l=30_c=20_s=2;99.0;1.0;364.0;90.0;0;-3334,0;1676,0;0,003;0
instanceLarge520_m=5_n=100_l=30_c=20_s=0;100.0;0.0;369.0;91.0;0;-3369,0;1721,0;0,0;0
instanceLarge521_m=5_n=100_l=30_c=20_s=1;95.0;5.0;351.0;86.0;0;-3201,0;1489,0;0,0;0
instanceLarge522_m=5_n=100_l=30_c=20_s=2;98.0;2.0;359.0;89.0;0;-3299,0;1631,0;0,001;0
instanceLarge523_m=5_n=100_l=30_c=20_s=0;100.0;0.0;360.0;92.0;0;-3360,0;1720,0;0,001;0
instanceLarge524_m=5_n=100_l=30_c=20_s=1;96.0;4.0;341.0;88.0;0;-3221,0;1539,0;0,001;0
instanceLarge525_m=5_n=100_l=30_c=20_s=2;99.0;1.0;357.0;91.0;0;-3327,0;1673,0;0,001;0
instanceLarge526_m=5_n=100_l=30_c=20_s=0;99.0;1.0;352.0;91.0;0;-3322,0;1678,0;0,001;0
instanceLarge527_m=5_n=100_l=30_c=20_s=1;99.0;1.0;352.0;91.0;0;-3322,0;1678,0;0,0;0
instanceLarge528_m=5_n=100_l=30_c=20_s=2;99.0;1.0;352.0;91.0;0;-3322,0;1678,0;0,0;0
instanceLarge529_m=5_n=100_l=30_c=20_s=0;99.0;1.0;373.0;93.0;0;-3343,0;1637,0;0,0;0
instanceLarge530_m=5_n=100_l=30_c=20_s=1;95.0;5.0;360.0;89.0;0;-3210,0;1450,0;0,0;0
instanceLarge531_m=5_n=100_l=30_c=20_s=2;99.0;1.0;373.0;93.0;0;-3343,0;1637,0;0,0;0
instanceLarge532_m=5_n=100_l=30_c=20_s=0;100.0;0.0;377.0;94.0;0;-3377,0;1683,0;0,001;0
instanceLarge533_m=5_n=100_l=30_c=20_s=1;100.0;0.0;377.0;94.0;0;-3377,0;1683,0;0,001;0
instanceLarge534_m=5_n=100_l=30_c=20_s=2;99.0;1.0;372.0;93.0;0;-3342,0;1638,0;0,0;0
instanceLarge535_m=5_n=100_l=30_c=20_s=0;98.0;2.0;358.0;90.0;0;-3298,0;1622,0;0,0;0
instanceLarge536_m=5_n=100_l=30_c=20_s=1;96.0;4.0;349.0;88.0;0;-3229,0;1531,0;0,0;0
instanceLarge537_m=5_n=100_l=30_c=20_s=2;98.0;2.0;358.0;90.0;0;-3298,0;1622,0;0,0;0
instanceLarge538_m=5_n=100_l=30_c=20_s=0;98.0;2.0;353.0;88.0;0;-3293,0;1647,0;0,0;0
instanceLarge539_m=5_n=100_l=30_c=20_s=1;96.0;4.0;344.0;86.0;0;-3224,0;1556,0;0,0;0
instanceLarge540_m=5_n=100_l=30_c=20_s=2;98.0;2.0;353.0;88.0;0;-3293,0;1647,0;0,0;0
instanceLarge541_m=5_n=100_l=40_c=20_s=0;100.0;0.0;391.0;91.0;0;-3391,0;1699,0;0,0;0
instanceLarge542_m=5_n=100_l=40_c=20_s=1;95.0;5.0;370.0;86.0;0;-3220,0;1470,0;0,001;0
instanceLarge543_m=5_n=100_l=40_c=20_s=2;99.0;1.0;388.0;90.0;0;-3358,0;1652,0;0,001;0
instanceLarge544_m=5_n=100_l=40_c=20_s=0;100.0;0.0;373.0;92.0;0;-3373,0;1707,0;0,001;0
instanceLarge545_m=5_n=100_l=40_c=20_s=1;100.0;0.0;373.0;92.0;0;-3373,0;1707,0;0,001;0
instanceLarge546_m=5_n=100_l=40_c=20_s=2;98.0;2.0;367.0;90.0;0;-3307,0;1613,0;0,0;0
instanceLarge547_m=5_n=100_l=40_c=20_s=0;99.0;1.0;382.0;89.0;0;-3352,0;1668,0;0,0;0
instanceLarge548_m=5_n=100_l=40_c=20_s=1;93.0;7.0;353.0;83.0;0;-3143,0;1397,0;0,0;0
instanceLarge549_m=5_n=100_l=40_c=20_s=2;99.0;1.0;382.0;89.0;0;-3352,0;1668,0;0,0;0
instanceLarge550_m=5_n=100_l=40_c=20_s=0;99.0;1.0;374.0;89.0;0;-3344,0;1676,0;0,001;0
instanceLarge551_m=5_n=100_l=40_c=20_s=1;100.0;0.0;379.0;90.0;0;-3379,0;1721,0;0,0;0
instanceLarge552_m=5_n=100_l=40_c=20_s=2;99.0;1.0;374.0;89.0;0;-3344,0;1676,0;0,001;0
instanceLarge553_m=5_n=100_l=40_c=20_s=0;97.0;3.0;365.0;89.0;0;-3275,0;1565,0;0,001;0
instanceLarge554_m=5_n=100_l=40_c=20_s=1;99.0;1.0;373.0;91.0;0;-3343,0;1657,0;0,0;0
instanceLarge555_m=5_n=100_l=40_c=20_s=2;98.0;2.0;370.0;90.0;0;-3310,0;1610,0;0,0;0
instanceLarge556_m=5_n=100_l=40_c=20_s=0;100.0;0.0;392.0;91.0;0;-3392,0;1698,0;0,0;0
instanceLarge557_m=5_n=100_l=40_c=20_s=1;98.0;2.0;381.0;89.0;0;-3321,0;1609,0;0,0;0
instanceLarge558_m=5_n=100_l=40_c=20_s=2;98.0;2.0;381.0;89.0;0;-3321,0;1609,0;0,0;0
instanceLarge559_m=5_n=100_l=40_c=20_s=0;99.0;1.0;381.0;93.0;0;-3351,0;1629,0;0,0;0
instanceLarge560_m=5_n=100_l=40_c=20_s=1;96.0;4.0;363.0;90.0;0;-3243,0;1497,0;0,0;0
instanceLarge561_m=5_n=100_l=40_c=20_s=2;99.0;1.0;381.0;93.0;0;-3351,0;1629,0;0,0;0
instanceLarge562_m=5_n=100_l=40_c=20_s=0;99.0;1.0;397.0;92.0;0;-3367,0;1623,0;0,0;0
instanceLarge563_m=5_n=100_l=40_c=20_s=1;98.0;2.0;394.0;91.0;0;-3334,0;1576,0;0,0;0
instanceLarge564_m=5_n=100_l=40_c=20_s=2;99.0;1.0;397.0;92.0;0;-3367,0;1623,0;0,0;0
instanceLarge565_m=5_n=100_l=40_c=20_s=0;99.0;1.0;351.0;88.0;0;-3321,0;1709,0;0,0;0
instanceLarge566_m=5_n=100_l=40_c=20_s=1;98.0;2.0;349.0;87.0;0;-3289,0;1661,0;0,0;0
instanceLarge567_m=5_n=100_l=40_c=20_s=2;98.0;2.0;349.0;87.0;0;-3289,0;1661,0;0,0;0
instanceLarge568_m=5_n=100_l=40_c=20_s=0;100.0;0.0;367.0;92.0;0;-3367,0;1713,0;0,0;0
instanceLarge569_m=5_n=100_l=40_c=20_s=1;100.0;0.0;367.0;92.0;0;-3367,0;1713,0;0,0;0
instanceLarge570_m=5_n=100_l=40_c=20_s=2;98.0;2.0;357.0;90.0;0;-3297,0;1623,0;0,0;0
instanceLarge571_m=5_n=100_l=40_c=30_s=0;99.0;1.0;450.0;94.0;0;-3420,0;1550,0;0,001;0
instanceLarge572_m=5_n=100_l=40_c=30_s=1;99.0;1.0;450.0;94.0;0;-3420,0;1550,0;0,001;0
instanceLarge573_m=5_n=100_l=40_c=30_s=2;99.0;1.0;450.0;94.0;0;-3420,0;1550,0;0,001;0
instanceLarge574_m=5_n=100_l=40_c=30_s=0;98.0;2.0;458.0;92.0;0;-3398,0;1502,0;0,001;0
instanceLarge575_m=5_n=100_l=40_c=30_s=1;97.0;3.0;453.0;91.0;0;-3363,0;1457,0;0,001;0
instanceLarge576_m=5_n=100_l=40_c=30_s=2;98.0;2.0;458.0;92.0;0;-3398,0;1502,0;0,001;0
instanceLarge577_m=5_n=100_l=40_c=30_s=0;94.0;6.0;446.0;89.0;0;-3266,0;1304,0;0,001;0
instanceLarge578_m=5_n=100_l=40_c=30_s=1;95.0;5.0;451.0;90.0;0;-3301,0;1349,0;0,001;0
instanceLarge579_m=5_n=100_l=40_c=30_s=2;98.0;2.0;468.0;93.0;0;-3408,0;1482,0;0,001;0
instanceLarge580_m=5_n=100_l=40_c=30_s=0;99.0;1.0;456.0;94.0;0;-3426,0;1544,0;0,001;0
instanceLarge581_m=5_n=100_l=40_c=30_s=1;99.0;1.0;456.0;94.0;0;-3426,0;1544,0;0,001;0
instanceLarge582_m=5_n=100_l=40_c=30_s=2;98.0;2.0;452.0;93.0;0;-3392,0;1498,0;0,001;0
instanceLarge583_m=5_n=100_l=40_c=30_s=0;99.0;1.0;464.0;94.0;0;-3434,0;1536,0;0,001;0
instanceLarge584_m=5_n=100_l=40_c=30_s=1;98.0;2.0;456.0;93.0;0;-3396,0;1494,0;0,001;0
instanceLarge585_m=5_n=100_l=40_c=30_s=2;98.0;2.0;456.0;93.0;0;-3396,0;1494,0;0,001;0
instanceLarge586_m=5_n=100_l=40_c=30_s=0;96.0;4.0;443.0;91.0;0;-3323,0;1407,0;0,001;0
instanceLarge587_m=5_n=100_l=40_c=30_s=1;100.0;0.0;459.0;95.0;0;-3459,0;1591,0;0,001;0
instanceLarge588_m=5_n=100_l=40_c=30_s=2;98.0;2.0;453.0;93.0;0;-3393,0;1497,0;0,001;0
instanceLarge589_m=5_n=100_l=40_c=30_s=0;98.0;2.0;455.0;92.0;0;-3395,0;1505,0;0,001;0
instanceLarge590_m=5_n=100_l=40_c=30_s=1;100.0;0.0;463.0;94.0;0;-3463,0;1597,0;0,001;0
instanceLarge591_m=5_n=100_l=40_c=30_s=2;98.0;2.0;455.0;92.0;0;-3395,0;1505,0;0,001;0
instanceLarge592_m=5_n=100_l=40_c=30_s=0;100.0;0.0;479.0;95.0;0;-3479,0;1571,0;0,0;0
instanceLarge593_m=5_n=100_l=40_c=30_s=1;93.0;7.0;436.0;88.0;0;-3226,0;1264,0;0,001;0
instanceLarge594_m=5_n=100_l=40_c=30_s=2;98.0;2.0;467.0;93.0;0;-3407,0;1483,0;0,001;0
instanceLarge595_m=5_n=100_l=40_c=30_s=0;100.0;0.0;469.0;94.0;0;-3469,0;1591,0;0,001;0
instanceLarge596_m=5_n=100_l=40_c=30_s=1;96.0;4.0;448.0;90.0;0;-3328,0;1412,0;0,001;0
instanceLarge597_m=5_n=100_l=40_c=30_s=2;99.0;1.0;463.0;93.0;0;-3433,0;1547,0;0,001;0
instanceLarge598_m=5_n=100_l=40_c=30_s=0;100.0;0.0;483.0;95.0;0;-3483,0;1567,0;0,001;0
instanceLarge599_m=5_n=100_l=40_c=30_s=1;95.0;5.0;457.0;90.0;0;-3307,0;1343,0;0,001;0
instanceLarge600_m=5_n=100_l=40_c=30_s=2;99.0;1.0;480.0;94.0;0;-3450,0;1520,0;0,001;0
instanceLarge601_m=6_n=100_l=30_c=10_s=0;98.0;2.0;261.0;89.0;0;-3201,0;1729,0;0,0;0
instanceLarge602_m=6_n=100_l=30_c=10_s=1;99.0;1.0;263.0;90.0;0;-3233,0;1777,0;0,0;0
instanceLarge603_m=6_n=100_l=30_c=10_s=2;98.0;2.0;261.0;89.0;0;-3201,0;1729,0;0,0;0
instanceLarge604_m=6_n=100_l=30_c=10_s=0;97.0;3.0;258.0;87.0;0;-3168,0;1692,0;0,0;0
instanceLarge605_m=6_n=100_l=30_c=10_s=1;100.0;0.0;264.0;90.0;0;-3264,0;1836,0;0,0;0
instanceLarge606_m=6_n=100_l=30_c=10_s=2;97.0;3.0;258.0;87.0;0;-3168,0;1692,0;0,0;0
instanceLarge607_m=6_n=100_l=30_c=10_s=0;98.0;2.0;262.0;87.0;0;-3202,0;1748,0;0,0;0
instanceLarge608_m=6_n=100_l=30_c=10_s=1;96.0;4.0;255.0;85.0;0;-3135,0;1655,0;0,0;0
instanceLarge609_m=6_n=100_l=30_c=10_s=2;98.0;2.0;262.0;87.0;0;-3202,0;1748,0;0,0;0
instanceLarge610_m=6_n=100_l=30_c=10_s=0;100.0;0.0;272.0;93.0;0;-3272,0;1798,0;0,0;0
instanceLarge611_m=6_n=100_l=30_c=10_s=1;100.0;0.0;272.0;93.0;0;-3272,0;1798,0;0,0;0
instanceLarge612_m=6_n=100_l=30_c=10_s=2;98.0;2.0;264.0;91.0;0;-3204,0;1706,0;0,0;0
instanceLarge613_m=6_n=100_l=30_c=10_s=0;100.0;0.0;286.0;89.0;0;-3286,0;1824,0;0,0;0
instanceLarge614_m=6_n=100_l=30_c=10_s=1;98.0;2.0;281.0;87.0;0;-3221,0;1729,0;0,0;0
instanceLarge615_m=6_n=100_l=30_c=10_s=2;97.0;3.0;277.0;86.0;0;-3187,0;1683,0;0,0;0
instanceLarge616_m=6_n=100_l=30_c=10_s=0;98.0;2.0;259.0;84.0;0;-3199,0;1781,0;0,0;0
instanceLarge617_m=6_n=100_l=30_c=10_s=1;98.0;2.0;259.0;84.0;0;-3199,0;1781,0;0,0;0
instanceLarge618_m=6_n=100_l=30_c=10_s=2;98.0;2.0;259.0;84.0;0;-3199,0;1781,0;0,0;0
instanceLarge619_m=6_n=100_l=30_c=10_s=0;98.0;2.0;261.0;87.0;0;-3201,0;1749,0;0,0;0
instanceLarge620_m=6_n=100_l=30_c=10_s=1;100.0;0.0;268.0;89.0;0;-3268,0;1842,0;0,0;0
instanceLarge621_m=6_n=100_l=30_c=10_s=2;98.0;2.0;261.0;87.0;0;-3201,0;1749,0;0,0;0
instanceLarge622_m=6_n=100_l=30_c=10_s=0;98.0;2.0;283.0;87.0;0;-3223,0;1727,0;0,0;0
instanceLarge623_m=6_n=100_l=30_c=10_s=1;100.0;0.0;285.0;89.0;0;-3285,0;1825,0;0,0;0
instanceLarge624_m=6_n=100_l=30_c=10_s=2;97.0;3.0;279.0;86.0;0;-3189,0;1681,0;0,0;0
instanceLarge625_m=6_n=100_l=30_c=10_s=0;95.0;5.0;245.0;82.0;0;-3095,0;1635,0;0,0;0
instanceLarge626_m=6_n=100_l=30_c=10_s=1;93.0;7.0;240.0;80.0;0;-3030,0;1540,0;0,0;0
instanceLarge627_m=6_n=100_l=30_c=10_s=2;98.0;2.0;253.0;85.0;0;-3193,0;1777,0;0,0;0
instanceLarge628_m=6_n=100_l=30_c=10_s=0;99.0;1.0;258.0;88.0;0;-3228,0;1802,0;0,0;0
instanceLarge629_m=6_n=100_l=30_c=10_s=1;99.0;1.0;258.0;88.0;0;-3228,0;1802,0;0,0;0
instanceLarge630_m=6_n=100_l=30_c=10_s=2;97.0;3.0;249.0;86.0;0;-3159,0;1711,0;0,0;0
instanceLarge631_m=6_n=100_l=30_c=20_s=0;97.0;3.0;320.0;90.0;0;-3230,0;1600,0;0,001;0
instanceLarge632_m=6_n=100_l=30_c=20_s=1;98.0;2.0;325.0;91.0;0;-3265,0;1645,0;0,0;0
instanceLarge633_m=6_n=100_l=30_c=20_s=2;98.0;2.0;325.0;91.0;0;-3265,0;1645,0;0,001;0
instanceLarge634_m=6_n=100_l=30_c=20_s=0;98.0;2.0;337.0;89.0;0;-3277,0;1653,0;0,0;0
instanceLarge635_m=6_n=100_l=30_c=20_s=1;98.0;2.0;337.0;89.0;0;-3277,0;1653,0;0,0;0
instanceLarge636_m=6_n=100_l=30_c=20_s=2;98.0;2.0;337.0;89.0;0;-3277,0;1653,0;0,001;0
instanceLarge637_m=6_n=100_l=30_c=20_s=0;93.0;7.0;305.0;85.0;0;-3095,0;1425,0;0,0;0
instanceLarge638_m=6_n=100_l=30_c=20_s=1;98.0;2.0;319.0;90.0;0;-3259,0;1661,0;0,001;0
instanceLarge639_m=6_n=100_l=30_c=20_s=2;98.0;2.0;319.0;90.0;0;-3259,0;1661,0;0,0;0
instanceLarge640_m=6_n=100_l=30_c=20_s=0;97.0;3.0;321.0;90.0;0;-3231,0;1599,0;0,0;0
instanceLarge641_m=6_n=100_l=30_c=20_s=1;98.0;2.0;327.0;91.0;0;-3267,0;1643,0;0,0;0
instanceLarge642_m=6_n=100_l=30_c=20_s=2;98.0;2.0;327.0;91.0;0;-3267,0;1643,0;0,0;0
instanceLarge643_m=6_n=100_l=30_c=20_s=0;97.0;3.0;340.0;89.0;0;-3250,0;1590,0;0,0;0
instanceLarge644_m=6_n=100_l=30_c=20_s=1;100.0;0.0;346.0;92.0;0;-3346,0;1734,0;0,0;0
instanceLarge645_m=6_n=100_l=30_c=20_s=2;98.0;2.0;342.0;90.0;0;-3282,0;1638,0;0,0;0
instanceLarge646_m=6_n=100_l=30_c=20_s=0;96.0;4.0;301.0;88.0;0;-3181,0;1579,0;0,001;0
instanceLarge647_m=6_n=100_l=30_c=20_s=1;100.0;0.0;316.0;92.0;0;-3316,0;1764,0;0,0;0
instanceLarge648_m=6_n=100_l=30_c=20_s=2;98.0;2.0;308.0;90.0;0;-3248,0;1672,0;0,0;0
instanceLarge649_m=6_n=100_l=30_c=20_s=0;95.0;5.0;315.0;85.0;0;-3165,0;1535,0;0,001;0
instanceLarge650_m=6_n=100_l=30_c=20_s=1;100.0;0.0;331.0;90.0;0;-3331,0;1769,0;0,001;0
instanceLarge651_m=6_n=100_l=30_c=20_s=2;98.0;2.0;321.0;88.0;0;-3261,0;1679,0;0,0;0
instanceLarge652_m=6_n=100_l=30_c=20_s=0;98.0;2.0;331.0;90.0;0;-3271,0;1649,0;0,0;0
instanceLarge653_m=6_n=100_l=30_c=20_s=1;99.0;1.0;333.0;91.0;0;-3303,0;1697,0;0,0;0
instanceLarge654_m=6_n=100_l=30_c=20_s=2;97.0;3.0;329.0;89.0;0;-3239,0;1601,0;0,0;0
instanceLarge655_m=6_n=100_l=30_c=20_s=0;95.0;5.0;325.0;83.0;0;-3175,0;1545,0;0,0;0
instanceLarge656_m=6_n=100_l=30_c=20_s=1;97.0;3.0;331.0;85.0;0;-3241,0;1639,0;0,0;0
instanceLarge657_m=6_n=100_l=30_c=20_s=2;98.0;2.0;339.0;86.0;0;-3279,0;1681,0;0,0;0
instanceLarge658_m=6_n=100_l=30_c=20_s=0;96.0;4.0;320.0;84.0;0;-3200,0;1600,0;0,0;0
instanceLarge659_m=6_n=100_l=30_c=20_s=1;100.0;0.0;341.0;88.0;0;-3341,0;1779,0;0,0;0
instanceLarge660_m=6_n=100_l=30_c=20_s=2;99.0;1.0;335.0;87.0;0;-3305,0;1735,0;0,001;0
instanceLarge661_m=6_n=100_l=40_c=20_s=0;97.0;3.0;344.0;88.0;0;-3254,0;1596,0;0,001;0
instanceLarge662_m=6_n=100_l=40_c=20_s=1;99.0;1.0;351.0;90.0;0;-3321,0;1689,0;0,001;0
instanceLarge663_m=6_n=100_l=40_c=20_s=2;98.0;2.0;347.0;89.0;0;-3287,0;1643,0;0,003;0
instanceLarge664_m=6_n=100_l=40_c=20_s=0;99.0;1.0;339.0;90.0;0;-3309,0;1701,0;0,0;0
instanceLarge665_m=6_n=100_l=40_c=20_s=1;96.0;4.0;331.0;87.0;0;-3211,0;1559,0;0,001;0
