TL1995;TA11836;TA00051;TA00039;TA01194;TA00034;TA00727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL1996;TA00727;TA00731;TA00735;TA00745;TA00753;TA02065;TA05300;TA09630;TA12088;TA12089;TA12090;TA12091;TA12092;TA12093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL1997;TA16001;TA16005;TA16014;TA16046;TA09621;TA10047;TA08928;TA09952;TA09954;TA05000;TA12079;TA08849;TA10189;TA08148;TA12205;TA09817;TA16074;TA09583;IE01393;IA00244;IE01283;IE01310;CT69010-015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL1998;TA10625;TA07635;TA07252;TA09204;TA08147;TA09618;TA10506;TA15200;TA05599;TA10631;TA10469;TA10699;TA01485;TA08917;TA00583;TA03022;TA08964;TA10065;TA02707;TA04561;TA10772;TA10714;TA12234;IE00696;IE01132;IE01549;IE01744;CT18000;CT18001;CT18002;CT08597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL1999;TA00004;TA00007;TA10900;TA10901;TA01098;TA00515;TA00500;TA10902;TA10903;TA01058;TA02155;TA08813;TA02784;TA00051;TA08037;TA00658;TA00655;TA06857;TA00034;TA02481;TA00049;TA09827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2000;TA50185;TA50258;TA50281;TA56009;TA55016;TA55051;TA55052;TA55021;TA50246;TA55039;TA50059;TA55054;TA50240;TA55010;TA50244;TA50188;TA50186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2001;TA00004;TA08000;TA08002;TA08032;TA08006;TA03938;TA08037;TA01974;TA08024;TA00051;TA02784;TA00050;TA07845;TA00464;TA00400;TA08018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2002;TA00282;TA00292;TA00296;TA00792;TA01635;TA01678;TA08923;TA09951;TA09952;TA10627;TA12616;TA50068;TA50154;TA50229;TA50246;TA50297;TA50298;TA55015;TA55020;TA55021;TA55058;TA55059;TA55060;TA55061;TA55062;TA55063;TA55064;CT10150;TA50390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2003;TA00004;TA08000;TA08004;TA08032;TA08006;TA08008;TA00004_F;TA08011;TA08018;TA08037;TA08038;TA01974;TA08024;TA00051;TA00050;TA02662;TA05391;TA02215;TA10476;TA10477;TA00669;TA00676;TA11077;TA05081;TA05082;TA05083;TA09978;TA03003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2004;TA00004;TA00007;TA10900;TA10901;TA01098;TA00515;TA00500;TA10902;TA10903;TA01058;TA02155;TA08813;TA02784;TA00051;TA08037;TA00092;TA01410;TA11184;TA00049;TA04256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2005;TA00082;TA00231;TA00380;TA00438;TA00488;TA00731;TA00745;TA01205;TA02153;TA03301;TA03307;TA05300;TA08041;TA08147;TA12092;TA12562;TA12596;IE01644;IE01643;IE01633;IE01339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2006;TA16005;TA16020;TA16050;TA16059;TA00380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2007;TA16001;TA16005;TA16045;TA09629;TA00753;TA04694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2008;TA16000;TA16003;TA16004;TA16013;TA16066;TA16046;TA09621;TA07634;TA16054;TA01959;TA09630;TA10770;TA10771;TA02686;TA01938;TA11572;TA09583;CT06289;CT06101;CT06110;CT06194;CT06375;CT61835;IE00763;CT69010-018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2009;TA08041;TA05180;TA09928;TA08041_1;TA09934;TA09935;TA09936;TA09943;TA09947;TA02065;TA08147;TA00138;TA10156;TA09632;TA11262;TA07211;TA02222;TA08047;TA05392;TA02202;TA02962;TA12035;TA12245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2010;TA01400;TA12536;TA02624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2011;TA00004;TA00007;TA10900;TA10901;TA01098;TA00515;TA00500;TA10902;TA10903;TA01058;TA02155;TA08813;TA02784;TA00051;TA08037;TA08070;TA01364;TA12215;TA05502;TA00693;TA00049;TA00673;TA00681;TA01789;TA00690;TA10119;TA07856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2012;TA00004;TA00007;TA10900;TA10901;TA01098;TA00515;TA00500;TA10902;TA10903;TA01058;TA02155;TA08813;TA02784;TA00051;TA08037;TA10710;TA12263;TA00049;TA12373;TA01359;TA01277;TA00661;TA00947;TA02250;TA00034;TA08133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2013;TA00004;TA00007;TA10900;TA10901;TA01098;TA00515;TA00500;TA10902;TA10903;TA01058;TA02155;TA08813;TA02784;TA00051;TA08037;TA10463;TA00665;TA04899;TA00049;TA00655;TA04900;TA05055;TA08583;TA03082;TA00050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2014;TA00075;TA00229;TA00729;TA00745;TA00749;TA00753;TA02804;TA02805;TA03162;TA03163;TA04649;TA05300;TA05599;TA08047;TA08053;TA08147;TA08687;TA08719;TA09260;TA09414;TA10405;TA10660;TA10859;TA10883;TA10884;TA12092;TA12093;TA10898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2015;TA00075;TA00380;TA00753;TA05300;TA08041;TA08147;TA09630;TA12093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2016;TA16000;TA16003;TA16004;TA16013;TA16066;TA16046;TA09621;TA12079;TA07634;TA16054;TA01959;TA09630;TA02686;TA01938;TA11572;TA09583;CT06289;CT06101;CT06110;CT06194;CT06375;CT61835;IE00763;CT69010-018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2017;TA08041;TA05300;TA05044;TA05045;TA00753;TA02065;TA00786;TA00240;TA00436;TA07368;TA08417;TA12093;TA00216;TA02174;TA07217;TA08147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2018;TA00004;TA08029;TA08000;TA08004;TA08033;TA08037;TA01974;TA00051;TA02784;TA00050;TA02662;TA08453;TA05403;TA00926;TA03100;TA00678;TA00669;TA08605;TA06793;TA12027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2019;TA00004;TA00007;TA10900;TA10901;TA01098;TA00515;TA00500;TA10902;TA10903;TA01058;TA02155;TA08813;TA02784;TA00051;TA08037;TA00673;TA01789;TA00049;TA00661;TA01243;TA02250;TA00384;TA08133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2020;TA00004;TA00007;TA10900;TA10901;TA01098;TA00515;TA00500;TA10902;TA10903;TA01058;TA02155;TA08813;TA02784;TA00051;TA08037;TA00673;TA10111;TA00049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2021;TA16001;TA16005;TA16014;TA16046;TA09621;TA10047;TA10043;TA08928;TA09952;TA09954;TA05000;TA12079;TA10189;TA08148;TA02104;TA07331;TA08719;TA08922;TA08937;TA09056;TA16074;TA09583;TA08931;IE01283;IE01297;IE01310;IE00675;IA00247;IA00243;IE01392;IA00542;CT69010-021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2022;TA08000;TA00051;TA12339;TA10674;TA03297;TA07282;TA07170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2023;TA00004;TA08000;TA08006;TA00004_F;TA08018;TA08037;TA08038;TA01974;TA08024;TA02784;TA00646;TA00649;TA00654;TA12423;TA08478;TA06002;TA00142;TA00652;TA00434;TA00490;TA08133;IE01283;IE00603;IE00624;IE00638;IE00636;CT05534;CT05480;CT05536;CT05443;CT63030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2024;TA16001;TA16005;TA16010;TA16014;TA16046;TA09621;TA10047;TA09952;TA09954;TA05000;TA12079;TA00901;TA10189;TA08148;TA12205;TA09817;TA16074;TA09583;IE01394;IE00740;IE01283;IE01310;CT69010-015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2025;TA00004;TA08002;TA08004;TA08032;TA03938;TA08028;TA01974;TA00051;TA00050;TA02662;TA02477;TA01121;TA01125;TA08017;TA08139;TA08629;TA00978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2026;TA00078;TA00082;TA00438;TA00745;TA00791;TA01205;TA02186;TA05300;TA07223;TA08041;TA08147;TA10559;TA12092;TA12596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2027;TA00004;TA00007;TA10900;TA10901;TA01098;TA00515;TA00500;TA10902;TA10903;TA01058;TA02155;TA08813;TA02784;TA00051;TA08037;TA01253;TA00682;TA02785;TA08908;TA02982;TA00661;TA10623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2028;TA00075;TA00380;TA00727;TA00729;TA00759;TA00783;TA01496;TA02065;TA02186;TA02804;TA05300;TA07273;TA08041;TA08147;TA08654;TA08798;TA09414;TA09619;TA10717;TA10718;TA12088;TA12089;TA12596;TA12605;TA12606;IE01283;IE01297;IE00510;IE00566;IE00603;IE00292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2029;TA04394;TA04396;TA04400;TA04408;TA04481;TA04899;TA09594;TA04911;TA04931;TA04937;TA04943;TA04946;TA07840;TA02662;TA10888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2030;TA11301;TA03002;TA00663;TA03073;TA12305;TA03053;TA03286;TA08011_F;TA03013;TA08985;TA07649;TA02458;TA12381;TA08000;TA08009;TA08018;TA08019;TA08037;TA08038;TA08025;TA08020;TA07840;TA00050;TA03574;TA12560;IA00532;IE00758;IE01633;CT18031;CT18030;CT05529;CT05457;CT63398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2031;TA00062;TA00336;TA00356;TA00987;TA01065;TA05189;TA08361;TA08538;TA08811;TA09037;TA11077;TA08815;IE00754;IE01627;IE00725;IE01257;IE00569;IE01314;IE01560;IE01391;IE00696;CT62631;CT05451;CT09075;CT09076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2032;TA00013;TA00015;TA00019;TA00023;TA00024;TA00048;TA00385;TA00647;TA00998;TA01411;TA04943;TA06168;TA06169;TA07960;TA08024;TA08375;TA08459;TA08812;TA09527;TA09590;TA09595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2033;TA00048;TA00805;TA00808;TA00812;TA00850;TA02008;TA02018;TA04215;TA04396;TA07339;TA08024;TA08133;TA08679;TA11064;TA09288;TA09289;TA09290;TA09291;TA09594;TA10202;TA11091;TA12232;TA12285;TA12411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2034;TA00015;TA00019;TA00030;TA00037;TA00048;TA03398;TA00091;TA03382;TA00340;TA00400;TA00651;TA00706;TA08136;TA08537;TA08541;TA08611;TA08820;TA12208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2035;TA04409;TA09594;TA04949;TA02662;TA04801;TA00089;TA11011;TA01290;TA01900;TA08134;TA02479;TA07180;TA12512;TA11653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2036;TA16001;TA16005;TA16014;TA16046;TA16101;TA08977;TA09621;TA10069;TA09951;TA05180;TA00164;TA02216;TA16064;TA00753;TA04694;TA00755;TA11728;TA10616;TA01825;TA00201;TA03042;TA03043;TA00730;TA07192;TA10552;TA07864;TA03282;TA06477;TA10506;IA00237;IA00445;IA00448;IE01194;IE01200;IE01202;IE00644;IE01648;CT62771;CT62679;CT62639;CT69010-009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2037;TA00161;TA00201;TA00211;TA00227;TA00238;TA00242;TA00281;TA00282;TA00288;TA00292;TA00492;TA00498;TA00514;TA00547;TA00620;TA00735;TA00739;TA00748;TA00750;TA00755;TA00766;TA00770;TA00776;TA00777;TA01783;TA01860;TA02140;TA02143;TA02151;TA02153;TA02222;TA02424;TA02705;TA02708;TA02845;TA03185;TA03444;TA03448;TA03508;TA03512;TA03613;TA03725;TA03911;TA04653;TA05180;TA05181;TA05182;TA05392;TA06576;TA07232;TA07242;TA07322;TA08053;TA08101;TA08102;TA08106;TA08148;TA08272;TA08322;TA08348;TA08496;TA09216;TA09222;TA09227;TA09228;TA09245;TA09273;TA09274;TA09935;TA09950;TA10164;TA10325;TA10571;TA10616;TA10619;TA10643;TA10819;TA10820;TA12029;TA12093;TA12245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2038;TA00004;TA08029;TA08000;TA08031;TA08006;TA08009;TA08018;TA08037;TA08027;TA08022;TA00051;TA07840;TA00137;TA10111;TA02662;TA08780;TA09527;TA00489;TA00685;TA00009;TA02458;TA10440;TA08011_F;TA07257;TA02353;TA07775;TA03093;TA08033;TA05644;TA06255;TA12487;TA07182;TA02006;TA02885;TA00049;TA07371;TA10746;TA08889;TA06265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2039;TA16051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2040;TA10490;TA09599;TA00991;TA02043;TA09891;TA04943;TA08361;TA01917;TA06793;TA07769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2041;TA00004;TA08029;TA08009;TA08008;TA00004_F;TA08011;TA08019;TA08037;TA08028;TA08023;TA00051;TA00050;TA12339;TA08017;TA12392;TA00815;TA02888;TA08142;TA12637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2042;TA00380;TA00420;TA00727;TA00731;TA00761;TA00762;TA00955;TA02156;TA02166;TA02186;TA02269;TA05300;TA06026;TA08041;TA08147;TA12091;TA12596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2043;TA10625;TA10631;TA07635;TA07252;TA07634;TA12079;TA12080;TA08147;TA09618;TA09624;TA09555;TA10052;TA10143;TA02104;TA02824;TA15200;TA16051;TA05599;TA09683;TA00158;TA10072;TA10066;TA12076;TA12077;TA10650;TA11377;TA10947;TA10511;TA11894;TA07375;TA10063;TA09214;TA03955;TA09220;TA09219;TA02945;TA10062;TA07464;TA10957;IE01326;IE01555;IE00766;IE01283;IE00225;IE00716;IE01631;CT62647;CT62649;CT62648;CT62650;CT18000;CT18001;CT05480;CT18004;CT05457;CT05451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL2044;TA00004;TA08029;TA08000;TA08030;TA00004_F;TA08033;TA08011;TA08034;TA08019;TA00051;TA00050;TA11070;TA07282;TA03297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
